,Ticker,Perf
178,AES,0.5879069767441861
179,AES,0.0872876391329817
180,AES,0.691875
181,AFI,-0.2739588559959859
182,AFI,-0.0490670352453352
183,AFI,-0.8523297491039427
184,AFI,2.256983240223464
185,AGCO,0.1075146389069617
186,AGCO,-0.0067557644294317
187,AGCO,-0.106114050558495
188,AGCO,1.2072617246596065
189,AGI,-0.3482587064676616
190,AGIO,0.6382488479262671
191,AGIO,-0.2930581120168288
192,AGIO,-0.0221312999814023
193,AGIO,-0.0405228758169933
194,AGLE,0.3508322663252242
195,AGLE,-0.0129411764705881
196,AGLE,-0.2186335403726708
197,AGLE,-0.0333333333333333
198,AGN,-0.1566778217219349
199,AGN,0.4126972791544668
200,AGNC,-0.0384615384615384
201,AGNC,-0.0648392198207696
202,AGNC,0.0725212464589235
